IndicatorCode,IndicatorName,SpatialDim,TimeDim,Dim1,NumericValue,Value
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",JPN,2002,,4.85,4.85
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",IRN,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SVK,2004,SEX_BTSX,11.7,11.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NRU,2004,SEX_BTSX,11.2,11.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SUR,2002,,10.58,10.58
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BLZ,2004,SEX_FMLE,10.2,10.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CUB,2004,SEX_BTSX,8.7,8.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BTN,2004,SEX_FMLE,15.5,15.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",UGA,2004,SEX_BTSX,8.4,8.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SMR,2004,SEX_BTSX,7.1,7.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GUY,2004,SEX_MLE,0.5,0.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MEX,2002,,6.01,6.01
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",VEN,2004,SEX_BTSX,8.4,8.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MEX,2004,SEX_MLE,0.2,0.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CYP,2004,SEX_BTSX,10.0,10.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",COL,2004,SEX_BTSX,7.3,7.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MLT,2004,SEX_FMLE,23.1,23.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",HND,2002,,11.42,11.42
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GRC,2004,SEX_BTSX,11.7,11.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",UKR,2002,,13.01,13.01
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TJK,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ROU,2004,SEX_MLE,0.4,0.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SLV,2002,,5.93,5.93
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KOR,2004,SEX_BTSX,3.4,3.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",URY,2004,SEX_MLE,0.1,0.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",COD,2002,,5.79,5.79
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CHN,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CHN,2004,SEX_BTSX,4.9,4.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BEN,2004,SEX_FMLE,31.9,31.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TUR,2004,SEX_BTSX,8.2,8.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KEN,2004,SEX_FMLE,15.9,15.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BIH,2004,SEX_FMLE,14.4,14.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MRT,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NGA,2004,SEX_FMLE,39.1,39.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SWE,2002,,9.92,9.92
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",DJI,2004,SEX_FMLE,11.3,11.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SWZ,2004,SEX_BTSX,6.8,6.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",UZB,2004,SEX_BTSX,5.2,5.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CHE,2004,SEX_FMLE,22.6,22.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NER,2002,,13.64,13.64
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",IND,2002,,8.46,8.46
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",DZA,2004,SEX_BTSX,9.3,9.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PER,2002,,10.24,10.24
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MEX,2004,SEX_BTSX,6.5,6.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MEX,2004,SEX_FMLE,12.1,12.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SLB,2004,SEX_FMLE,12.2,12.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MLI,2002,,9.66,9.66
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",FIN,2004,SEX_MLE,0.1,0.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TLS,2004,SEX_BTSX,9.4,9.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",VNM,2004,SEX_BTSX,6.1,6.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KIR,2002,,10.2,10.20
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BEL,2004,SEX_FMLE,28.1,28.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SUR,2004,SEX_FMLE,16.5,16.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SYR,2004,SEX_BTSX,5.9,5.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GNB,2004,SEX_BTSX,18.5,18.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MRT,2004,SEX_FMLE,27.8,27.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SWZ,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CAF,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GIN,2002,,8.26,8.26
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BGR,2002,,9.55,9.55
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",HUN,2004,SEX_BTSX,14.5,14.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",DEU,2004,SEX_FMLE,23.3,23.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SVK,2004,SEX_MLE,0.3,0.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CYP,2002,,11.8,11.80
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",DOM,2002,,7.93,7.93
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ARM,2004,SEX_FMLE,38.6,38.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PRK,2004,SEX_BTSX,5.1,5.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",RWA,2004,SEX_FMLE,6.3,6.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BHS,2004,SEX_BTSX,15.5,15.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SMR,2004,SEX_FMLE,12.1,12.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TZA,2004,SEX_FMLE,19.1,19.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",COM,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ARG,2004,SEX_FMLE,25.8,25.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",VUT,2004,SEX_BTSX,9.3,9.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SYC,2004,SEX_FMLE,18.0,18.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SYC,2004,SEX_MLE,2.6,2.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",DOM,2004,SEX_FMLE,23.1,23.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BTN,2004,SEX_BTSX,7.6,7.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GNB,2004,SEX_FMLE,34.2,34.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",EGY,2004,SEX_BTSX,8.7,8.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GNB,2002,,18.32,18.32
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",POL,2004,SEX_BTSX,11.4,11.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ETH,2004,SEX_FMLE,18.4,18.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SDN,2002,,13.71,13.71
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",WSM,2004,SEX_BTSX,11.9,11.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LBR,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",IRQ,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SOM,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LCA,2004,SEX_FMLE,20.7,20.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",DOM,2004,SEX_BTSX,11.6,11.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ZAF,2004,SEX_BTSX,15.0,15.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",THA,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ZWE,2004,SEX_BTSX,6.5,6.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NAM,2004,SEX_BTSX,9.3,9.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PAK,2004,SEX_FMLE,26.3,26.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CHN,2002,,4.51,4.51
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GMB,2004,SEX_BTSX,5.3,5.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ESP,2002,,9.27,9.27
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GHA,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ISL,2004,SEX_MLE,0.3,0.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LKA,2004,SEX_BTSX,10.2,10.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SYR,2004,SEX_FMLE,11.3,11.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NLD,2004,SEX_BTSX,15.0,15.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PER,2004,SEX_BTSX,10.5,10.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KGZ,2002,,7.52,7.52
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CZE,2004,SEX_BTSX,12.8,12.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KIR,2004,SEX_BTSX,10.0,10.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SLB,2002,,6.19,6.19
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LBN,2004,SEX_FMLE,18.4,18.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CHL,2004,SEX_MLE,0.1,0.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MNG,2002,,3.75,3.75
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TKM,2002,,5.08,5.08
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",VCT,2004,SEX_FMLE,25.5,25.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BLZ,2004,SEX_BTSX,5.8,5.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",THA,2004,SEX_BTSX,6.7,6.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GMB,2002,,5.2,5.20
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GEO,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ERI,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",YEM,2004,SEX_BTSX,12.5,12.5
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BGR,2004,SEX_FMLE,18.0,18.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LBR,2002,,16.96,16.96
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",FSM,2004,SEX_FMLE,12.1,12.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CAN,2004,SEX_FMLE,22.1,22.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BHR,2004,SEX_BTSX,9.1,9.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CMR,2002,,6.67,6.67
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BIH,2004,SEX_BTSX,7.8,7.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PRT,2004,SEX_FMLE,18.9,18.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NGA,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KHM,2004,SEX_BTSX,14.6,14.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NZL,2002,,12.11,12.11
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GNQ,2004,SEX_BTSX,10.2,10.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CIV,2004,SEX_BTSX,15.6,15.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",YEM,2002,,11.54,11.54
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BHS,2004,SEX_FMLE,28.4,28.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",FJI,2002,,6.8,6.80
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MCO,2004,SEX_BTSX,9.9,9.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MMR,2004,SEX_BTSX,8.0,8.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TTO,2004,SEX_BTSX,13.9,13.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ETH,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CMR,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KWT,2004,SEX_FMLE,13.8,13.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ISR,2004,SEX_FMLE,25.1,25.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MOZ,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BIH,2002,,7.87,7.87
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GTM,2002,,2.27,2.27
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",AUT,2002,,11.61,11.61
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",GHA,2004,SEX_BTSX,13.0,13.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",IND,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",AFG,2004,SEX_FMLE,29.6,29.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",IRQ,2002,,11.9,11.90
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TJK,2004,SEX_BTSX,5.0,5.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KGZ,2004,SEX_BTSX,7.7,7.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",RUS,2002,,12.13,12.13
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TUN,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",THA,2002,,6.85,6.85
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",COM,2004,SEX_BTSX,6.9,6.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ZMB,2004,SEX_BTSX,7.4,7.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MNG,2004,SEX_FMLE,6.1,6.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MDV,2004,SEX_MLE,0.2,0.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TGO,2004,SEX_BTSX,16.2,16.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CPV,2004,SEX_BTSX,12.6,12.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SGP,2002,,8.85,8.85
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TGO,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TLS,2004,SEX_FMLE,18.2,18.2
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",AGO,2004,SEX_BTSX,18.9,18.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",JOR,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",URY,2004,SEX_FMLE,29.7,29.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CHE,2002,,9.45,9.45
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",AUT,2004,SEX_FMLE,20.1,20.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",SAU,2004,SEX_BTSX,7.3,7.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TUN,2004,SEX_BTSX,4.8,4.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KEN,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",STP,2004,SEX_BTSX,8.9,8.9
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ISL,2004,SEX_BTSX,10.8,10.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",MDG,2004,SEX_FMLE,14.6,14.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LKA,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CIV,2004,SEX_FMLE,32.3,32.3
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PNG,2002,,6.29,6.29
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",CUB,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",TON,2004,SEX_FMLE,14.8,14.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",KAZ,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",UGA,2004,SEX_FMLE,15.4,15.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LVA,2002,,12.35,12.35
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ATG,2004,SEX_BTSX,19.8,19.8
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LKA,2002,,3.27,3.27
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",PHL,2002,,8.34,8.34
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LAO,2004,SEX_FMLE,11.7,11.7
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LVA,2004,SEX_MLE,0.1,0.1
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",UZB,2002,,5.82,5.82
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",LCA,2004,SEX_MLE,0.6,0.6
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",ERI,2004,SEX_BTSX,7.4,7.4
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",NRU,2002,,11.06,11.06
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",BHS,2004,SEX_MLE,0.0,0.0
SA_0000001438,"Age-standardized death rates, breast cancer, per 100,000",COM,2002,,7.8,7.80
